# merge_plan.tsv -- Step 2 Wave 1. The Engineer. The disposition table the Wave 2 merge executes from.
# One row per union key. Block 1 first (uncontested, stable by construction), then Block 2 (contested).
# Generated: node tools/merge_identity.js --plan lsei/literature _intake/japanese-miracle/lit \
#              cr_scratch/step2_engineer_taxonomy.md _intake/superseded-duplicates cr_scratch/merge_plan.tsv
# THE MERGE GLOB IS *.md, NEVER *. lit/ holds 115 non-.md siblings and a bare * sweeps them into retrieval.
# COLUMN COUNT IS 18. It was 17 in Wave 1; column 6 split in two. Do not difference the counts.
# byte_source names WHICH CORPUS COPY SUPPLIES THE BYTES, and nothing else.
#   sole-lsei | sole-intake | both-identical | lsei-primary | intake-primary
#   intake-primary is admitted with zero members today: a closed set missing a member routes an
#   author into the wrong member silently.
# pair_primary names WHICH MEMBER OF A SAME-SOURCE PAIR IS THE ONE THAT LANDS.
#   primary | secondary | unadjudicated | n/a   -- n/a for the 160 rows in no pair.
#   THE SECONDARY DOES NOT LAND. The author ruled 2026-08-28: when two summaries are the same
#   source, pick one. In order: a decision recorded in step0_dedup_decisions.md wins; else if the
#   two are byte-identical take either; else take the larger file. The rule that fired is in basis.
# EVERY VALUE IN disposition IS A LANDING MODE, NOT A GATE. No file is withheld from the corpus
#   for a metadata reason (author, 2026-08-28). A HOLD-* label says HOW a row lands. The only rows
#   that do not land are the 8 pair secondaries, and they are named by pair_primary=secondary.
# legend disposition = LIFT LIFT-IDENTICAL LIFT-LSEI-SCRUB LIFT-LSEI-STEP0 HOLD-NOID HOLD-PAIR HOLD-FALSEMERGE
# legend byte_source = sole-lsei sole-intake both-identical lsei-primary intake-primary
# legend pair_primary = primary secondary unadjudicated n/a
# review_owner routes the two reviewers and is NOT the field partition. The FIELD split is 8 lunar /
#   3 economics, decided by between-field cosine; the REVIEW split is 7 / 4, decided by who can judge
#   a placement. space-economy-and-markets is field=lunar and review=manager-econ, deliberately; see
#   step2_engineer_taxonomy.md section 2.4. Each reviewer cuts their own half on column 11 alone.
# pair_role is the same-source-pair role: dup-member, or empty. Primary designation inside a pair is
#   deferred to the DUP-xx register row. This table never adjudicates a pair.
# dedup_key levels, oracle/NAMING.md section 7 as amended at 2.20:
#   L1      DOI, not a 10.13140/ mirror mint (clause b)
#   L2A     publisher article URL, must carry a path (clause a)
#   L2B     agency or grant number printed in the artifact (clause d), hand-read, declared in this file
#   L3      (identity, year, first six title words) READ FROM THE ## Citation BLOCK -- section 7 normative
#   L3-NAME same tuple derived from the filename. Fallback ONLY where there is no block to read.
#   L0      no key derivable at any level.
#   THE WAVE-1 VARIANCE IS CLOSED. L3 was filename-derived (clusters.js RULE E); section 7 now says
#   read the citation block, and it does. L3-PENDING no longer appears.
#   CLAUSE (c): a level-2A or 2B string held by 3+ union keys is disqualified as a key for ALL of
#   its holders and each falls to the next level. A group of exactly 2 confirms a pair. Read
#   literally, "more than one" would make every 2A/2B confirmation self-refuting; section 7 own
#   worked example (sowers-2019, grant printed in BOTH members) forces the group-of-2 reading.
# rev is append-only. A row whose disposition, byte_source, target_folder or LANDING OUTCOME changes
#   write bumps rev and the reason leads its basis.
# read-digest sha256 over sorted path\tsize\tmtimeMs = 3cb8cc59509e77c39cd87fb45c2905c5ea9ca7d0754a640ebd62ccc8517a85c1
# files read = 278
# inputs = lsei/literature  _intake/japanese-miracle/lit  cr_scratch/step2_engineer_taxonomy.md  _intake/superseded-duplicates
# rows = 176  block1 = 117  block2 = 59
# disposition tally = {"LIFT-LSEI-SCRUB":5,"LIFT":52,"LIFT-IDENTICAL":65,"LIFT-LSEI-STEP0":3,"HOLD-NOID":34,"HOLD-PAIR":16,"HOLD-FALSEMERGE":1}
# churn = block2 rows with rev>1 / block2 rows = 21 / 59 = 35.59%
# id_in_source=NO (citation repair owed at Wave 2) = 1: azami-2024-lunar-manufacturing-review.md
# longest target_path = 99 chars, repo-relative; NAMING.md section 8 ceiling is 259 ABSOLUTE
block	key	source_path	target_path	disposition	byte_source	pair_primary	pair_id	pair_role	target_folder	field_label	review_owner	also	dedup_key	identifier	id_in_source	rev	basis
2	miwa-2002-fable-of-the-keiretsu.md	_intake/japanese-miracle/lit/miwa-2002-fable-of-the-keiretsu.md	literature/development-and-industrial-policy/miwa-2002-fable-of-the-keiretsu.md	HOLD-NOID	sole-intake	n/a			development-and-industrial-policy	economics	manager-econ		L3|miwa|2002|fable-keiretsu		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	nasa-2020-artemis-accords.md	lsei/literature/space-law-and-governance/nasa-2020-artemis-accords.md	literature/space-law-and-governance/nasa-2020-artemis-accords.md	HOLD-NOID	both-identical	n/a			space-law-and-governance	lunar	space-resources		L3|the-artemis-accords-principles-for-cooperation-in-the-civil-exploration-and-use-of-the-moon|2020|multilateral-political-commitment-signed-71st-international		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	nasa-2023-card-carbothermal-reduction.md	lsei/literature/isru-processing/nasa-2023-card-carbothermal-reduction.md	literature/isru-processing/nasa-2023-card-carbothermal-reduction.md	HOLD-NOID	sole-lsei	n/a			isru-processing	lunar	space-resources		L3|national-aeronautics-and-space-administration|2023|carbothermal-reduction-demonstration-card-project-status		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	nasa-2025-fission-surface-power-directive.md	lsei/literature/programme-primaries/nasa-2025-fission-surface-power-directive.md	literature/programme-primaries/nasa-2025-fission-surface-power-directive.md	HOLD-NOID	sole-lsei	n/a			programme-primaries	lunar	space-resources	power-and-thermal	L3|national-aeronautics-and-space-administration|2025|directive-fission-surface-power-fsp-development		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	nasa-2025-moon-to-mars-architecture-add-revc.md	lsei/literature/programme-primaries/nasa-2025-moon-to-mars-architecture-add-revc.md	literature/programme-primaries/nasa-2025-moon-to-mars-architecture-add-revc.md	HOLD-PAIR	sole-lsei	secondary	DUP-03	dup-member	programme-primaries	lunar	space-resources		L2B|NASA/TP-20250010956	nasa.gov/moontomarsarchitecture	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-03 confirmed at oracle/NAMING.md section 7 level 2B on [NASA/TP-20250010956]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: nasa-moon-to-mars-doc.md (84767 bytes) over nasa-2025-moon-to-mars-architecture-add-revc.md (6602 bytes). This row is the SECONDARY and it does not land.
2	nasa-clps-delivery-timeline.md	lsei/literature/logistics-and-delivery/nasa-clps-delivery-timeline.md	literature/logistics-and-delivery/nasa-clps-delivery-timeline.md	HOLD-NOID	both-identical	n/a			logistics-and-delivery	lunar	space-resources	programme-primaries	L0|none		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 0. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	nasa-data-gaps-acr25-wp-data-gaps-v3.md	lsei/literature/programme-primaries/nasa-data-gaps-acr25-wp-data-gaps-v3.md	literature/programme-primaries/nasa-data-gaps-acr25-wp-data-gaps-v3.md	HOLD-FALSEMERGE	sole-lsei	n/a			programme-primaries	lunar	space-resources		L3|national-aeronautics-and-space-administration|2025|architecture-driven-moon-mars-data-gaps	nasa.gov/moontomarsarchitecture	yes	1	holds the programme landing page nasa.gov/moontomarsarchitecture, which THREE union keys hold; section 7 clause (c) disqualifies it as a key for all three, so this row falls to its own level-3 key and no longer collides with anything. It is a four-page ACR25 white paper, a different document from the two Architecture Definition Document summaries, which fall to their shared level-2B NASA/TP-20250010956. The label is retained; the pair suppression it used to perform is now done by rule and not by exception. IT LANDS.
2	nasa-moon-to-mars-doc.md	lsei/literature/programme-primaries/nasa-moon-to-mars-doc.md	literature/programme-primaries/nasa-moon-to-mars-doc.md	HOLD-PAIR	sole-lsei	primary	DUP-03	dup-member	programme-primaries	lunar	space-resources		L2B|NASA/TP-20250010956	nasa.gov/moontomarsarchitecture	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-03 confirmed at oracle/NAMING.md section 7 level 2B on [NASA/TP-20250010956]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: nasa-moon-to-mars-doc.md (84767 bytes) over nasa-2025-moon-to-mars-architecture-add-revc.md (6602 bytes). This row is the PRIMARY and it lands.
2	nexgen-2015-evolvable-lunar-architecture.md	lsei/literature/space-economy-and-markets/nexgen-2015-evolvable-lunar-architecture.md	literature/space-economy-and-markets/nexgen-2015-evolvable-lunar-architecture.md	HOLD-NOID	sole-lsei	n/a			space-economy-and-markets	lunar	manager-econ	programme-primaries	L3|miller|2015|economic-assessment-systems-analysis-evolvable-lunar		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	otsu-2007-neoclassical-postwar-japan.md	_intake/japanese-miracle/lit/otsu-2007-neoclassical-postwar-japan.md	literature/growth-theory/otsu-2007-neoclassical-postwar-japan.md	HOLD-NOID	sole-intake	n/a			growth-theory	economics	manager-econ	development-and-industrial-policy	L2B|IMES-DP-2007-E-1		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	paige-2010-diviner-cold-trap-temperatures.md	lsei/literature/lunar-ice-and-geology/paige-2010-diviner-cold-trap-temperatures.md	literature/lunar-ice-and-geology/paige-2010-diviner-cold-trap-temperatures.md	HOLD-PAIR	sole-lsei	primary	DUP-04	dup-member	lunar-ice-and-geology	lunar	space-resources		L1|10.1126/science.1187726	10.1126/science.1187726	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-04 confirmed at oracle/NAMING.md section 7 level 1 on [10.1126/science.1187726]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: paige-2010-diviner-cold-trap-temperatures.md (27121 bytes) over paige-2010-diviner-psr-cold-traps.md (12102 bytes). This row is the PRIMARY and it lands.
2	paige-2010-diviner-psr-cold-traps.md	lsei/literature/lunar-ice-and-geology/paige-2010-diviner-psr-cold-traps.md	literature/lunar-ice-and-geology/paige-2010-diviner-psr-cold-traps.md	HOLD-PAIR	both-identical	secondary	DUP-04	dup-member	lunar-ice-and-geology	lunar	space-resources		L1|10.1126/science.1187726	10.1126/science.1187726	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-04 confirmed at oracle/NAMING.md section 7 level 1 on [10.1126/science.1187726]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: paige-2010-diviner-cold-trap-temperatures.md (27121 bytes) over paige-2010-diviner-psr-cold-traps.md (12102 bytes). This row is the SECONDARY and it does not land.
2	poston-2020-krusty-reactor-design.md	lsei/literature/power-and-thermal/poston-2020-krusty-reactor-design.md	literature/power-and-thermal/poston-2020-krusty-reactor-design.md	LIFT-LSEI-STEP0	lsei-primary	n/a			power-and-thermal	lunar	space-resources		L1|10.1080/00295450.2020.1725382	10.1080/00295450.2020.1725382	yes	1	intake copy is byte-identical (sha256) to _intake/superseded-duplicates/poston-2020-krusty-reactor-design-CANONICAL-superseded.md, the copy Step 0 adjudicated and dropped; step0_dedup_decisions.md. This is a resolved conflict re-arriving, not a new one. SIZE MUST NOT BREAK THIS TIE.
2	rostami2018-figures.md	lsei/literature/isru-processing/rostami2018-figures.md	literature/isru-processing/rostami2018-figures.md	HOLD-NOID	sole-lsei	n/a			isru-processing	lunar	space-resources		L3|rostami|2018|lunar-tunnel-boring-machines		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 0. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	sanders-2025-nasa-isru-progress-review.md	lsei/literature/programme-primaries/sanders-2025-nasa-isru-progress-review.md	literature/programme-primaries/sanders-2025-nasa-isru-progress-review.md	HOLD-PAIR	both-identical	primary	DUP-05	dup-member	programme-primaries	lunar	space-resources	isru-processing	L3|sanders|2025|kleinhenz-j		n/a	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-05 confirmed at oracle/NAMING.md section 7 level 3-hand on [Luxembourg Space Resources Week 2025-05-19, Sanders and Kleinhenz]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: sanders-2025-nasa-isru-progress-review.md (16043 bytes) over sanders-2025-nasa-lunar-isru-progress-review.md (7260 bytes). This row is the PRIMARY and it lands.
2	sanders-2025-nasa-lunar-isru-progress-review.md	lsei/literature/programme-primaries/sanders-2025-nasa-lunar-isru-progress-review.md	literature/programme-primaries/sanders-2025-nasa-lunar-isru-progress-review.md	HOLD-PAIR	sole-lsei	secondary	DUP-05	dup-member	programme-primaries	lunar	space-resources	isru-processing	L3|sanders|2025|progress-review-nasa-lunar-isru-development		n/a	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-05 confirmed at oracle/NAMING.md section 7 level 3-hand on [Luxembourg Space Resources Week 2025-05-19, Sanders and Kleinhenz]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: sanders-2025-nasa-isru-progress-review.md (16043 bytes) over sanders-2025-nasa-lunar-isru-progress-review.md (7260 bytes). This row is the SECONDARY and it does not land.
2	schreiner-2016-molten-regolith-electrolysis-sizing.md	lsei/literature/isru-processing/schreiner-2016-molten-regolith-electrolysis-sizing.md	literature/isru-processing/schreiner-2016-molten-regolith-electrolysis-sizing.md	HOLD-PAIR	sole-lsei	secondary	DUP-06	dup-member	isru-processing	lunar	space-resources		L1|10.1016/j.asr.2016.01.006	10.1016/j.asr.2016.01.006	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-06 confirmed at oracle/NAMING.md section 7 level 1 on [10.1016/j.asr.2016.01.006]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: schreiner-2016-mre-sizing-model.md (9943 bytes) over schreiner-2016-molten-regolith-electrolysis-sizing.md (7589 bytes). This row is the SECONDARY and it does not land.
2	schreiner-2016-mre-sizing-model.md	lsei/literature/isru-processing/schreiner-2016-mre-sizing-model.md	literature/isru-processing/schreiner-2016-mre-sizing-model.md	HOLD-PAIR	both-identical	primary	DUP-06	dup-member	isru-processing	lunar	space-resources		L1|10.1016/j.asr.2016.01.006	10.1016/j.asr.2016.01.006	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-06 confirmed at oracle/NAMING.md section 7 level 1 on [10.1016/j.asr.2016.01.006]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: schreiner-2016-mre-sizing-model.md (9943 bytes) over schreiner-2016-molten-regolith-electrolysis-sizing.md (7589 bytes). This row is the PRIMARY and it lands.
2	shewhart-1931-economic-control-quality.md	lsei/literature/growth-and-industrial-theory/shewhart-1931-economic-control-quality.md	literature/organization-and-production-systems/shewhart-1931-economic-control-quality.md	HOLD-NOID	both-identical	n/a			organization-and-production-systems	economics	manager-econ		L3|shewhart|1931|economic-control-quality-manufactured-product		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	shewhart-1939-statistical-method-quality-control.md	lsei/literature/growth-and-industrial-theory/shewhart-1939-statistical-method-quality-control.md	literature/organization-and-production-systems/shewhart-1939-statistical-method-quality-control.md	HOLD-NOID	both-identical	n/a			organization-and-production-systems	economics	manager-econ		L3|shewhart|1939|statistical-method-viewpoint-quality-control-w		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	shishko-2019-lunar-thermal-mining-business-case.md	lsei/literature/space-economy-and-markets/shishko-2019-lunar-thermal-mining-business-case.md	literature/space-economy-and-markets/shishko-2019-lunar-thermal-mining-business-case.md	HOLD-NOID	sole-lsei	n/a			space-economy-and-markets	lunar	manager-econ	isru-processing	L3|shishko|2019|business-case-analysis-lunar-thermal-mining		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	sowers-2019-psr-ice-mining.md	lsei/literature/isru-processing/sowers-2019-psr-ice-mining.md	literature/isru-processing/sowers-2019-psr-ice-mining.md	HOLD-PAIR	sole-lsei	primary	DUP-07	dup-member	isru-processing	lunar	space-resources	lunar-ice-and-geology	L1|10.1089/space.2019.0002	10.1089/space.2019.0002	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-07 confirmed at oracle/NAMING.md section 7 level 1 on [10.1089/space.2019.0002]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: sowers-2019-psr-ice-mining.md (29270 bytes) over sowers-2019-thermal-mining-ice.md (20287 bytes). This row is the PRIMARY and it lands.
2	sowers-2019-thermal-mining-ice.md	lsei/literature/isru-processing/sowers-2019-thermal-mining-ice.md	literature/isru-processing/sowers-2019-thermal-mining-ice.md	HOLD-PAIR	both-identical	secondary	DUP-07	dup-member	isru-processing	lunar	space-resources	lunar-ice-and-geology	L1|10.1089/space.2019.0002	10.1089/space.2019.0002	yes	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-07 confirmed at oracle/NAMING.md section 7 level 1 on [10.1089/space.2019.0002]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: sowers-2019-psr-ice-mining.md (29270 bytes) over sowers-2019-thermal-mining-ice.md (20287 bytes). This row is the SECONDARY and it does not land.
2	sowers-2019-thermal-mining-niac-report.md	lsei/literature/isru-processing/sowers-2019-thermal-mining-niac-report.md	literature/isru-processing/sowers-2019-thermal-mining-niac-report.md	HOLD-PAIR	both-identical	primary	DUP-08	dup-member	isru-processing	lunar	space-resources	lunar-ice-and-geology	L3|sowers|2019|thermal-mining-ices-cold-solar-system		n/a	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-08 confirmed at oracle/NAMING.md section 7 level 3-hand on [NIAC Phase I final report, grant 80NSSC19K0964]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: sowers-2019-thermal-mining-niac-report.md (20696 bytes) over sowers-2019-thermal-mining-niac.md (6539 bytes). This row is the PRIMARY and it lands.
2	sowers-2019-thermal-mining-niac.md	lsei/literature/isru-processing/sowers-2019-thermal-mining-niac.md	literature/isru-processing/sowers-2019-thermal-mining-niac.md	HOLD-PAIR	sole-lsei	secondary	DUP-08	dup-member	isru-processing	lunar	space-resources	lunar-ice-and-geology	L3|sowers|2019|thermal-mining-ices-cold-solar-system		n/a	2	rev2: Wave 1 landed both pair members and deferred the primary to 2.16; the author ruled 2026-08-28 that one member is picked and the secondary does not land. same-source pair DUP-08 confirmed at oracle/NAMING.md section 7 level 3-hand on [NIAC Phase I final report, grant 80NSSC19K0964]. ONE MEMBER LANDS, per the author 2026-08-28: a recorded step-0 decision wins, else byte-identical takes either, else the larger file. Decided by rule 3 larger file: sowers-2019-thermal-mining-niac-report.md (20696 bytes) over sowers-2019-thermal-mining-niac.md (6539 bytes). This row is the SECONDARY and it does not land.
2	spear-1999-decoding-tps-dna.md	_intake/japanese-miracle/lit/spear-1999-decoding-tps-dna.md	literature/organization-and-production-systems/spear-1999-decoding-tps-dna.md	HOLD-NOID	sole-intake	n/a			organization-and-production-systems	economics	manager-econ		L2B|HBR-REPRINT-99509		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	take-or-make-in-space.md	lsei/literature/logistics-and-delivery/take-or-make-in-space.md	literature/logistics-and-delivery/take-or-make-in-space.md	HOLD-NOID	both-identical	n/a			logistics-and-delivery	lunar	space-resources	space-economy-and-markets	L3|jones|2023|take-material-space-or-make-it		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 3. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	un-1967-outer-space-treaty.md	lsei/literature/space-law-and-governance/un-1967-outer-space-treaty.md	literature/space-law-and-governance/un-1967-outer-space-treaty.md	HOLD-NOID	both-identical	n/a			space-law-and-governance	lunar	space-resources		L2B|UNGA-RES-2222-XXI		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	un-1972-liability-convention-space-objects.md	lsei/literature/space-law-and-governance/un-1972-liability-convention-space-objects.md	literature/space-law-and-governance/un-1972-liability-convention-space-objects.md	HOLD-NOID	both-identical	n/a			space-law-and-governance	lunar	space-resources		L2B|UNGA-RES-2777-XXVI		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	un-1979-moon-agreement.md	lsei/literature/space-law-and-governance/un-1979-moon-agreement.md	literature/space-law-and-governance/un-1979-moon-agreement.md	HOLD-NOID	both-identical	n/a			space-law-and-governance	lunar	space-resources		L2B|UNGA-RES-34-68		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
2	us-congress-2015-commercial-space-launch-act.md	lsei/literature/space-law-and-governance/us-congress-2015-commercial-space-launch-act.md	literature/space-law-and-governance/us-congress-2015-commercial-space-launch-act.md	HOLD-NOID	both-identical	n/a			space-law-and-governance	lunar	space-resources	space-economy-and-markets	L2B|PUB-L-114-90		n/a	1	no identifier at oracle/NAMING.md section 7 level 1 or level 2A; key recorded at 2B. THIS IS NOT A REASON TO WITHHOLD THE FILE (author, 2026-08-28): a summary with no DOI is still a summary. The absent identifier is recorded as an open field, not omitted. IT LANDS.
